Line-number,x-coord,y-coord,width
0,-88502.416267089662,-2278295.0724387253,50685.837508741679
0,-88352.56575514951,-2278301.7207485046,50615.925338936366
0,-88202.70592451148,-2278308.1648707185,50593.691694527035
0,-88052.852850515308,-2278314.7277743276,50425.691378068841
0,-87903.043166493342,-2278322.1370916367,50324.151035744188
0,-87753.277623638322,-2278330.4028369086,50150.639682024397
0,-87603.556999188106,-2278339.5346109392,49815.829519057763
0,-87453.80774908718,-2278348.1365228593,49249.495417074155
0,-87304.028055580173,-2278356.1781384279,48447.827725878065
0,-87154.217745882677,-2278363.6598876067,47431.328913907826
0,-87004.385832817192,-2278370.6817490696,46239.142472653999
0,-86854.537730295167,-2278377.3082686197,44905.335984174133
0,-86704.673735012795,-2278383.5486899996,43487.168663288161
0,-86554.80773661226,-2278389.7265796773,42246.982159678388
0,-86404.970720079131,-2278396.5600281605,41231.946724433539
0,-86255.161891673619,-2278404.0312958742,40472.223826876267
0,-86105.38028807615,-2278412.1188455164,39990.45213885112
0,-85955.608867253803,-2278420.3643939574,39768.689118216505
0,-85805.848705124721,-2278428.7794226096,39705.485187120707
0,-85656.101558869952,-2278437.3928528973,39611.437882109305
0,-85506.385351943783,-2278446.3387059821,39481.245212404254
0,-85356.714195089153,-2278455.7375771566,39523.379898372215
0,-85207.093610322874,-2278465.6594718955,39499.346663585864
0,-85057.484195032739,-2278475.4535405845,39309.559971564595
0,-84907.770765897556,-2278483.2959959595,39193.97176793385
0,-84757.945885855821,-2278489.1058806325,39058.489564185249
0,-84608.004062992477,-2278492.8207128085,38897.964869816926
0,-84458.075069755025,-2278497.0010136431,38707.000291534212
0,-84308.165408347355,-2278501.7640136583,38489.123345579806
0,-84158.27392531815,-2278507.0736732059,38264.65146125685
0,-84008.373080264166,-2278512.0710144434,38043.526504476788
0,-83858.446424542315,-2278516.2345387363,37820.418699111717
0,-83708.494439885602,-2278519.5702261017,37601.936529253646
0,-83558.526166202442,-2278522.4077551086,37441.380626917904
0,-83408.564609821246,-2278525.6084991344,37329.214562285903
0,-83258.609968772711,-2278529.1832092181,37230.309197111223
0,-83108.662473189499,-2278533.144374779,37022.383229887237
0,-82958.711027884594,-2278536.9008820211,36766.977550676907
0,-82808.755117557506,-2278540.4243372837,36490.680933200631
0,-82658.794899109416,-2278543.7222171118,36227.314034270501
0,-82508.8263337885,-2278546.309735707,36006.809022624228
0,-82358.846527590911,-2278547.8582862718,35854.363716564512
0,-82208.855248996508,-2278548.3535725856,35752.992844456967
0,-82058.870642308932,-2278547.5301969936,35689.327541501705
0,-81908.941197253735,-2278544.7045849557,35644.875345118955
0,-81759.066483585266,-2278539.881198151,35623.439572743613
0,-81609.245252742156,-2278533.0840690946,35610.72647457409
0,-81459.471715916821,-2278525.2903235042,35593.137401964275
0,-81309.746654109942,-2278516.5332142804,35545.102691341526
0,-81160.071503444429,-2278506.7758467756,35440.741103325003
0,-81010.384074213798,-2278497.1859561172,35244.429116022387
0,-80860.642760916526,-2278488.5486888839,34937.93996960498
0,-80710.848055411785,-2278480.8533531539,34610.405775492327
0,-80561.014502244754,-2278473.8555018352,34349.386531501419
0,-80411.180993524176,-2278466.9129840694,34166.808232856194
0,-80261.345442419421,-2278460.0709173023,34059.476556539536
0,-80111.505788358219,-2278453.3738794657,33883.361195761339
0,-79961.657883897307,-2278446.880910371,33647.697458010509
0,-79811.801534600221,-2278440.5959310723,33361.970348633738
0,-79661.936797943228,-2278434.5199235473,33054.922994888409
0,-79512.045671506654,-2278429.8243987858,32727.311903042002
0,-79362.116444317115,-2278427.3168027806,32377.359480812043
0,-79212.149921164062,-2278426.9892784916,32004.002722517984
0,-79062.157162575866,-2278427.9940017429,31618.248258332173
0,-78912.170388297032,-2278427.8050575554,31251.185968558173
0,-78762.189580136081,-2278426.4264619546,30923.229968000855
0,-78612.214780374838,-2278423.8591437289,30605.890086562722
0,-78462.302601341944,-2278419.6082750387,30297.280483979717
0,-78312.458857293313,-2278413.6178656584,30020.960578586266
0,-78162.685006452215,-2278405.8664882393,29851.155101103905
0,-78012.948426617644,-2278397.1977743544,29718.342067363439
0,-77863.22262623813,-2278388.2699395386,29579.887323417443
0,-77713.50455508403,-2278379.140099823,29459.042827166064
0,-77563.831394675464,-2278369.4132975279,29333.503822628481
0,-77414.328781640172,-2278357.6863503559,29208.214095040774
0,-77265.00017550058,-2278343.9251128072,29078.879543282987
0,-77115.850386486476,-2278328.0808584886,28948.534575091893
0,-76966.640546616152,-2278312.8621177278,28809.817635110376
0,-76817.343021056891,-2278298.5544932005,28684.466746599013
0,-76667.957101369073,-2278285.1392960292,28599.509686749701
0,-76518.45564104167,-2278273.3868706184,28526.760363876263
0,-76368.809985826927,-2278264.0316212112,28464.641910163347
0,-76219.012089405587,-2278257.1848863512,28393.124121748926
0,-76069.116958995146,-2278251.9036991438,28408.476641982143
0,-75919.357771728071,-2278244.2636372447,28495.29951898026
0,-75769.733551181853,-2278234.2879543053,28606.440268550341
0,-75620.238545936867,-2278222.076309057,28669.025805432771
0,-75470.79450932733,-2278209.1945522879,28634.956149107435
0,-75321.386896600743,-2278195.9083415102,28504.048110511783
0,-75172.011984930956,-2278182.2615332757,28366.413282908863
0,-75022.604666457846,-2278169.030327315,28179.341160886208
0,-74873.112511101994,-2278156.8382342588,27973.732272238518
0,-74723.541151250538,-2278145.6158654718,27777.072600420495
0,-74573.934250282764,-2278134.8511722796,27602.917501939137
0,-74424.473774965023,-2278122.4292290811,27462.892487109064
0,-74275.160658559631,-2278108.3508546753,27351.85199767051
0,-74125.996199970061,-2278092.6149851428,27278.702936548518
0,-73976.916035797825,-2278076.072573035,27226.232515358886
0,-73827.902792442896,-2278058.9339606082,27183.04912281064
0,-73678.951698431527,-2278041.2423959593,27127.759938921201
0,-73530.018670827398,-2278023.3851850932,27046.449783648393
0,-73381.059563246308,-2278005.7489681854,26906.261585840672
0,-73232.074438824638,-2277988.3330900692,26656.3862647153
0,-73083.044754900111,-2277971.3444824726,26409.617571902756
0,-72933.832599360423,-2277956.3212227733,26148.376626678139
0,-72784.43446300739,-2277943.3011691244,25893.464480277991
0,-72634.846914153895,-2277932.3212885265,25705.211512227012
0,-72485.148269027777,-2277923.1515577412,25616.511474277511
0,-72335.360565041759,-2277915.7586865649,25545.056167214716
0,-72185.481398916745,-2277910.1924311141,25658.651172293237
0,-72035.659038382204,-2277904.1411879444,24950.818885206867
0,-71886.09454028793,-2277894.4685737547,25550.115246559599
0,-71736.792460236844,-2277881.1295938608,26591.594221850413
0,-71587.735742439807,-2277864.3933100034,27404.462424310259
0,-71438.687832422947,-2277847.6217722832,27550.19236472105
0,-71289.654630610836,-2277830.7513064486,26831.373630401456
0,-71140.64216989078,-2277813.7167909266,25127.10062556525
0,-70991.600317092059,-2277796.9172475697,22471.571385498155
0,-70842.498791061822,-2277780.6176472204,19039.520591691769
0,-70693.32491247922,-2277764.9424118232,15104.734799826609
0,-70544.170408719641,-2277749.1244511865,11022.949240019012
0,-70395.200926038451,-2277731.7565828087,8041.2075641133915
0,-70246.403904982188,-2277712.9451435506,4124.0136958673183
0,-70097.763702546377,-2277692.8145942399,418.59248156432056
0,-69948.971207274837,-2277673.9224496982,-2226.646462721691
0,-69800.031580738229,-2277656.2321930868,-3325.8942142783967
0,-69650.949459140553,-2277639.711217267,-3636.0852506614565
0,-69501.829257355799,-2277623.5252371919,-989.48151254846653
0,-69352.715480440398,-2277607.3312323163,3141.9829370482321
0,-69203.59996984461,-2277591.2110980339,7471.9937080788686
0,-69054.610298233136,-2277574.2790353489,10340.579371248481
0,-68906.033329820755,-2277554.4647884904,13386.123865020938
0,-68757.849280874303,-2277531.8521283236,15371.888023943182
0,-68610.036732646564,-2277506.52396012,16042.893136599125
0,-68461.978953883561,-2277482.6992035788,15340.95689756373
0,-68313.6739888109,-2277460.4178391723,13396.389136645425
0,-68165.152294317872,-2277439.4948839829,10412.151976365974
0,-68016.460264434048,-2277419.8088644641,6756.5380486875565
0,-67867.612871518111,-2277401.3939753398,2954.1248464212472
0,-67718.604252230216,-2277384.2923409012,-320.48560645744715
0,-67569.429027540769,-2277368.6754069119,-2242.6667548085898
0,-67420.085067273409,-2277355.0592888999,-1837.7675123278134
0,-67270.569134656515,-2277343.4754850068,-1511.1734931873516
0,-67120.878104907635,-2277333.9554022909,-624.95984575967941
0,-66971.130457316292,-2277325.3458905611,410.90410788121619
0,-66821.346095697096,-2277317.437533638,924.63123161006661
0,-66671.525729837114,-2277310.2086467356,0.0
0,-66521.701996475604,-2277303.0441996888,0.0
0,-66371.904624905204,-2277295.3877116893,0.0
0,-66222.134381773008,-2277287.2224642253,0.0
0,-66072.400940160034,-2277278.4223958794,0.0
0,-65922.744549023148,-2277268.4961328045,0.0
0,-65773.167753964211,-2277257.4174627205,0.0
0,-65623.673465172265,-2277245.1573327575,0.0
0,-65474.241023438924,-2277232.1582242963,0.0
0,-65324.866623487673,-2277218.5370397586,0.0
0,-65175.543202058172,-2277204.3555557518,0.0
0,-65026.302910533137,-2277189.3583087567,0.0
0,-64877.183027451392,-2277173.2514268002,0.0
0,-64728.182495969668,-2277156.0532874791,0.0
0,-64579.324395116942,-2277137.64850746,0.0
0,-64430.746752318948,-2277117.2783124275,0.0
0,-64282.443753846637,-2277094.9910176066,0.0
0,-64134.408942297072,-2277070.8405805607,0.0
0,-63986.449370235205,-2277046.1867887541,0.0
0,-63838.504711641886,-2277021.4453412765,0.0
0,-63690.566517387662,-2276996.6668021278,0.0
0,-63542.589735039612,-2276972.1270456831,0.0
0,-63394.522139724817,-2276948.1475564614,0.0
0,-63246.370377411076,-2276924.6880495152,0.0
0,-63098.143237518772,-2276901.696184631,0.0
0,-62949.948485417131,-2276878.5487944107,0.0
0,-62801.810021188998,-2276855.086775043,0.0
0,-62653.752446048718,-2276831.1463215039,0.0
0,-62505.790367638037,-2276806.6341166073,0.0
0,-62357.933162373323,-2276781.4908823194,0.0
0,-62210.194494674899,-2276755.6268729414,0.0
0,-62062.464723495585,-2276729.7622642857,0.0
0,-61914.398329844138,-2276706.2028070684,0.0
0,-61766.00367333561,-2276684.8757491177,0.0
0,-61617.290125641448,-2276665.6896851552,0.0
0,-61468.596695620683,-2276646.3285120954,0.0
0,-61319.952775379308,-2276626.5810353882,0.0
0,-61171.346495570004,-2276606.5151497987,0.0
0,-61022.949346971007,-2276585.0560810305,0.0
0,-60874.908443242821,-2276561.3006315976,0.0
0,-60727.204300749967,-2276535.3920707796,0.0
0,-60579.756915427381,-2276507.8620454548,0.0
0,-60432.262895452026,-2276480.6665571472,0.0
0,-60284.754885796734,-2276453.6207125778,0.0
0,-60137.266181145809,-2276426.5358986948,0.0
0,-59989.720699230151,-2276399.7600928913,0.0
0,-59842.070832090016,-2276373.5230546654,0.0
0,-59694.296315419786,-2276347.9235594347,0.0
0,-59546.488185745555,-2276322.4572676928,0.0
0,-59398.826530073158,-2276296.151608896,0.0
0,-59251.316050501569,-2276268.9910765863,0.0
0,-59103.961597020156,-2276240.9600239713,0.0
0,-58956.965124151517,-2276211.1887734886,0.0
0,-58810.309197909992,-2276179.7971617556,0.0
0,-58663.979282018445,-2276146.8633960071,0.0
0,-58517.756681805695,-2276113.4364933847,0.0
0,-58371.445212743551,-2276080.4476079997,0.0
0,-58224.981600059291,-2276048.1932929959,0.0
0,-58078.356071962597,-2276016.7171710772,0.0
0,-57931.807127669475,-2275984.8822867093,0.0
0,-57785.350820045947,-2275952.5984471636,0.0
0,-57639.003366441648,-2275919.7742312867,0.0
0,-57492.798548783736,-2275886.3287268267,0.0
0,-57346.810225668945,-2275851.9720153348,0.0
0,-57201.115039219803,-2275816.3778002751,0.0
0,-57055.669989962909,-2275779.7239106251,0.0
0,-56910.257902321151,-2275742.923497464,0.0
0,-56764.867389495259,-2275706.0256872233,0.0
0,-56619.480409655429,-2275669.1187590458,0.0
0,-56473.64553687942,-2275634.2330194172,0.0
0,-56327.268010402673,-2275601.7823262853,0.0
0,-56180.303728790132,-2275571.952911716,0.0
0,-56033.014841675882,-2275543.5685471264,0.0
0,-55885.738493102392,-2275515.119071594,0.0
0,-55738.487490058666,-2275486.5380777563,0.0
0,-55591.256659758692,-2275457.8630352193,0.0
0,-55443.854287281443,-2275430.1967195896,0.0
0,-55296.309305436589,-2275403.3584517562,0.0
0,-55148.650447112283,-2275377.1689797901,0.0
0,-55000.857335084045,-2275351.7669987977,0.0
0,-54852.8947769398,-2275327.356412339,0.0
0,-54704.742354831607,-2275304.0406396189,0.0
0,-54556.418200389395,-2275281.7367712017,0.0
0,-54407.989563692805,-2275260.1504219491,0.0
0,-54259.437852084971,-2275239.4152213759,0.0
0,-54110.78709513347,-2275219.4118300299,0.0
0,-53962.586305892037,-2275196.7093463889,0.0
0,-53814.888129481646,-2275171.0715822568,0.0
0,-53667.712954480136,-2275142.4843008746,0.0
0,-53521.00069509614,-2275111.583695522,0.0
0,-53374.708878375932,-2275078.8404399683,0.0
0,-53228.858457154696,-2275044.2167605069,0.0
0,-53083.369740418806,-2275008.1070983163,0.0
0,-52937.635483207116,-2274973.0820946367,0.0
0,-52791.607214956668,-2274939.2717548027,0.0
0,-52645.236493159966,-2274906.8084040508,0.0
0,-52498.551363434221,-2274875.7773298686,0.0
0,-52351.50606602223,-2274846.5148147186,0.0
0,-52204.022177831372,-2274819.401879645,0.0
0,-52056.131602113019,-2274794.3691113014,0.0
0,-51908.036806533215,-2274770.6392748989,0.0
0,-51759.725885033236,-2274748.2945641438,0.0
0,-51611.188759798948,-2274727.4065294834,0.0
0,-51462.970876597232,-2274704.6216638628,0.0
0,-51315.12456657365,-2274679.6074558045,0.0
0,-51167.665774505622,-2274652.2541847886,0.0
0,-51020.313049439486,-2274624.2145185252,0.0
0,-50872.824331149619,-2274596.9173178137,0.0
0,-50725.186125066182,-2274570.4380006338,0.0
0,-50577.398087841117,-2274544.7857053131,0.0
0,-50429.527752515241,-2274519.6168081369,0.0
0,-50281.58757977972,-2274494.8579379837,0.0
0,-50133.58964163671,-2274470.4380095936,0.0
0,-49985.618122249973,-2274445.9471515161,0.0
0,-49837.651974751607,-2274421.5317642549,0.0
0,-49689.644100235462,-2274397.4685446462,0.0
0,-49541.463277573959,-2274374.5763430842,0.0
0,-49392.990127773526,-2274353.6526521975,0.0
0,-49244.248889000344,-2274334.5898860781,0.0
0,-49095.271261159156,-2274317.2162365089,0.0
0,-48946.322158322335,-2274299.5685319183,0.0
0,-48797.417057175713,-2274281.5253080144,0.0
0,-48648.571839070653,-2274262.9619980617,0.0
0,-48499.829555476739,-2274243.613955094,0.0
0,-48351.2127250513,-2274223.3452672297,0.0
0,-48202.727453429332,-2274202.1208000011,0.0
0,-48054.291902292549,-2274180.5477894354,0.0
0,-47905.722690640068,-2274159.965809036,0.0
0,-47757.011908777189,-2274140.4247075571,0.0
0,-47608.151955171452,-2274121.9726270814,0.0
0,-47459.220230125662,-2274104.1423378247,0.0
0,-47310.212732950393,-2274086.9846386067,0.0
0,-47161.121582640495,-2274070.573316535,0.0
0,-47012.114176424191,-2274053.5634541241,0.0
0,-46863.300089868972,-2274035.0520558436,0.0
0,-46714.668643843361,-2274015.1005417728,0.0
0,-46566.122306290767,-2273994.4523343993,0.0
0,-46417.384122657371,-2273975.2954406179,0.0
0,-46268.460737260881,-2273957.601941077,0.0
0,-46119.357897993381,-2273941.3488400877,0.0
0,-45970.055975067444,-2273928.1540116258,0.0
0,-45820.547919110184,-2273918.4275915688,0.0
0,-45670.830516982765,-2273912.3123447779,0.0
0,-45521.100851466617,-2273906.3990618051,0.0
0,-45371.53173615822,-2273897.6085029314,0.0
0,-45222.113108037214,-2273886.0112282634,0.0
0,-45072.908703290123,-2273871.4370547784,0.0
0,-44924.251548126616,-2273852.8744854867,0.0
0,-44776.16142698667,-2273830.1790430252,0.0
0,-44628.668433299572,-2273803.1264658626,0.0
0,-44481.519235437918,-2273774.1020316444,0.0
0,-44334.653925780694,-2273743.6753834588,0.0
0,-44188.078553678301,-2273711.8481322234,0.0
0,-44041.830759179989,-2273678.5559486696,0.0
0,-43895.871736931455,-2273644.0392483179,0.0
0,-43750.146581099041,-2273608.5264234105,0.0
0,-43604.599622686037,-2273572.2489328277,0.0
0,-43459.244922612699,-2273535.2591747842,0.0
0,-43314.019035793041,-2273497.7992028035,0.0
0,-43168.858659810132,-2273460.1105037471,0.0
0,-43023.346681689443,-2273423.9188353419,0.0
0,-42877.226156251665,-2273390.3242717511,0.0
0,-42730.542319642023,-2273359.1709961481,0.0
0,-42583.400921793502,-2273330.0325404671,0.0
0,-42436.249652096536,-2273300.9423144409,0.0
0,-42289.106574965583,-2273271.8092076173,0.0
0,-42141.989664426284,-2273242.5425635697,0.0
0,-41994.83621678425,-2273213.4639788568,0.0
0,-41847.618034989806,-2273184.7191846925,0.0
0,-41700.365560391372,-2273156.1510440386,0.0
0,-41553.172676257462,-2273127.2902597822,0.0
0,-41406.166929670893,-2273097.5082478053,0.0
0,-41259.336390327866,-2273066.8661977239,0.0
0,-41112.66913009061,-2273035.4253569059,0.0
0,-40966.498632917908,-2273001.9650771194,0.0
0,-40820.763358527453,-2272966.7278321628,0.0
0,-40675.371833133446,-2272930.0674810973,0.0
0,-40529.851005881646,-2272893.9241111209,0.0
0,-40383.830868144119,-2272859.8682865622,0.0
0,-40237.330412828807,-2272827.8718808452,0.0
0,-40090.373004614739,-2272797.912802917,0.0
0,-39943.02405382524,-2272770.0349049424,0.0
0,-39795.293510957883,-2272744.234608883,0.0
0,-39647.217221964936,-2272720.3619445884,0.0
0,-39499.341800331626,-2272695.3852856462,0.0
0,-39351.837494818734,-2272668.3533018888,0.0
0,-39204.671273361593,-2272639.4529055068,0.0
0,-39057.758413938056,-2272609.1865439992,0.0
0,-38910.970516004047,-2272578.3272696659,0.0
0,-38764.297634127193,-2272546.9226222793,0.0
0,-38617.729259002765,-2272515.0228360328,0.0
0,-38470.631204041354,-2272486.1402518176,0.0
0,-38322.945997701019,-2272460.5691942396,0.0
0,-38174.681567231855,-2272438.2441247501,0.0
0,-38026.075923158307,-2272417.9707642472,0.0
0,-37877.356187623533,-2272398.6068900051,0.0
0,-37728.523238231275,-2272380.124094984,0.0
0,-37579.680679561701,-2272361.8232412403,0.0
0,-37431.432144961997,-2272339.7655472625,0.0
0,-37283.766101568632,-2272314.0613852451,0.0
0,-37136.668970460276,-2272284.8453716747,0.0
0,-36989.547921247409,-2272255.7083493429,0.0
0,-36842.278448539677,-2272227.2911746879,0.0
0,-36694.835294866294,-2272199.7414141092,0.0
0,-36547.107003608013,-2272173.991289793,0.0
0,-36398.889366334814,-2272151.674722563,0.0
0,-36250.173281405674,-2272132.8713898021,0.0
0,-36100.950754604943,-2272117.6493746666,0.0
0,-35951.851760794911,-2272101.3702768316,0.0
0,-35802.871216469925,-2272084.0697774584,0.0
0,-35654.002969737499,-2272065.7909795158,0.0
0,-35505.236194827834,-2272046.714345667,0.0
0,-35356.565637948246,-2272026.9255565093,0.0
0,-35207.989265999167,-2272006.4274153495,0.0
0,-35059.489135344622,-2271985.3484963472,0.0
0,-34911.031710776806,-2271963.956314059,0.0
0,-34762.629037859064,-2271942.1646947926,0.0
0,-34614.293390326558,-2271919.8858408411,0.0
0,-34465.759722910218,-2271899.1484985012,0.0
0,-34316.99170997605,-2271880.2426627353,0.0
0,-34167.978689970667,-2271863.2614115737,0.0
0,-34018.986400795409,-2271846.1410660208,0.0
0,-33870.23918634218,-2271827.1237337925,0.0
0,-33721.738044302809,-2271806.1876059999,0.0
0,-33573.432657944453,-2271783.7086483738,0.0
